id_candidatura,nome_urna,nome_candidato,fb_id,nome_cidade,sigla_estado,numero_partido,nota_partido,sigla_partido,Adoção por famílias LGBTs,Respeito à identidade de gênero de pessoas trans,Cota para mulheres no legislativo,Igualdade de gênero e raça nas escolas,Ações afirmativas raciais,Estado Laico,Combate à violência contra mulher,Descriminalização do aborto,Criminalização da LGBTfobia,Desmilitarização da polícia,Desapropriação por interesse social,Defesa do meio ambiente,Orçamento participativo,Transparência,votos_recebidos,cor_tse,genero,situacao_candidatura,situacao_eleitoral
568,PROFESSORA ERIKA MONTEIRO,Érika Monteiro Moraes,10209401644250918,Limeira,SP,13,90,PT,S,S,S,S,S,N,S,S,S,S,S,S,S,S,678,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
68,JOAQUIM DE SALVIANO,Joaquim Mota,1180436398662160,Cabeceira Grande,MG,90,37,PROS,N,N,S,N,S,N,S,N,S,N,S,N,S,S,189,PARDA,MASCULINO,DEFERIDO,ELEITO POR QP
796,Elton,Elton Carvalho,1231742126876615,Vinhedo,SP,31,30,PHS,S,N,S,S,S,S,S,N,S,N,S,S,S,S,0,PARDA,MASCULINO,INDEFERIDO,NÃO ELEITO
596,Dirce Papai Noel,Luiz Antonio Martins,1466098343416546,Barra Bonita,SP,90,37,PROS,S,S,S,S,S,S,S,S,S,S,S,S,S,S,47,BRANCA,FEMININO,DEFERIDO,SUPLENTE
429,Rodrigo Reis MUMU,Rodrigo Reis Mumu,965958766864271,Porto Alegre,RS,40,56,PSB,S,S,N,S,S,S,S,S,S,S,S,S,S,S,1172,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
623,Tenente Silva Rosa,Ten Silva Rosa,1812760435673303,São Paulo,SP,20,18,PSC,N,N,N,N,N,N,S,N,N,N,S,N,S,S,0,BRANCA,MASCULINO,INDEFERIDO,NÃO ELEITO
150,Mateus Simões,Mateus Simões de Almeida,1784543178450699,Belo Horizonte,MG,30,50,NOVO,S,N,N,S,N,S,N,S,N,N,N,N,S,S,5522,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
503,Carlos Trevisolli,Kadu Silva,1174030069335313,Campinas,SP,43,51,PV,S,S,N,S,S,N,S,N,N,N,S,S,S,S,269,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
439,Adriana Collares,Adriana Collares,10209752527382476,Porto Alegre,RS,12,52,PDT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,409,BRANCA,FEMININO,DEFERIDO,SUPLENTE
72,Abel Camilo,Abel Camillo,588202214700490,Uberlândia,MG,36,38,PTC,N,N,S,S,N,N,S,N,N,S,S,N,S,S,62,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
785,Mauricio D Melo,Mauricio D Melo,1128767527203520,Guarulhos,SP,50,100,PSOL,S,S,S,S,S,N,S,S,S,S,S,S,S,S,114,PRETA,MASCULINO,DEFERIDO,NÃO ELEITO
90,Lázaro César,Leiloeiro Lázaro Cesar Rodrigues,1778299602439803,São Gonçalo do Sapucaí,MG,55,14,PSD,N,N,S,N,S,N,S,N,N,N,S,N,S,S,22,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
305,DENISE RIVERA,Denise Rivera,10208902799741465,Rio de Janeiro,RJ,15,39,PMDB,S,S,S,S,N,S,S,S,S,S,S,S,S,S,853,BRANCA,FEMININO,DEFERIDO,SUPLENTE
775,Pedrinho  Renzi,Pedrinho Renzi II,222292948186180,Araraquara,SP,43,51,PV,S,S,N,S,S,S,S,N,S,S,S,S,S,S,130,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
373,Daniela,Daniella Araújo,1242905175729820,Natal,RN,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,338,PARDA,FEMININO,DEFERIDO,SUPLENTE
370,Iris de Zé de Noel,Lênora Peixoto,930933097011593,Jardim do Seridó,RN,14,36,PTB,S,S,N,S,S,N,S,N,S,N,S,S,S,S,55,BRANCA,FEMININO,DEFERIDO,SUPLENTE
110,Prof. Damazio,Derivaldo Damazio Pereira Damazio,1170232589705066,Belo Horizonte,MG,25,14,DEM,S,S,S,S,S,S,S,N,S,N,S,S,S,S,136,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
311,Max Coelho,Max Coelho,1088389497917730,Rio de Janeiro,RJ,17,50,PSL,S,S,N,S,N,N,S,S,S,S,S,S,S,S,172,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
118,Dú Pente,Dú Penterson,10207394852735619,Belo Horizonte,MG,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,525,PRETA,MASCULINO,DEFERIDO,SUPLENTE
161,RAPHAEL RONDOW,Raphael Rondow,1070437826409253,Itabirito,MG,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,470,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
588,Samuel Oliveira,Samuca Oliveira,1121659451255378,São Paulo,SP,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,991,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
658,Carlitão,Carlitão Silva,10210809639619704,Campinas,SP,23,68,PPS,S,S,S,S,S,S,S,N,N,N,S,S,S,S,107,PARDA,MASCULINO,DEFERIDO,SUPLENTE
648,Custódio Campos,Custódio Campos,1306554956021787,Paulínia,SP,13,90,PT,S,S,S,S,S,S,N,S,S,N,S,S,S,S,209,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
506,Dorberto Carvalho,Dorberto Carvalho,1848817312006554,São Paulo,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1994,PARDA,MASCULINO,DEFERIDO,SUPLENTE
473,Lino Peres,Lino Peres,588367391347632,Florianópolis,SC,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,2777,PRETA,MASCULINO,DEFERIDO,ELEITO POR QP
716,vicente protetor dos animais,Jales Silva,1118956091520075,Campinas,SP,20,18,PSC,S,S,S,S,S,N,S,N,N,N,S,S,S,S,0,BRANCA,MASCULINO,INDEFERIDO,NÃO ELEITO
145,WANDERLEY CARDOSO,Wanderley Cardoso,889230151212016,Belo Horizonte,MG,13,90,PT,S,S,S,S,S,N,S,S,S,N,S,S,S,S,195,PRETA,MASCULINO,DEFERIDO,SUPLENTE
69,Sara Lee,Sara Lee,10202437979187962,Unaí,MG,44,17,PRP,S,S,N,S,S,S,N,S,S,S,N,S,S,S,94,PRETA,FEMININO,DEFERIDO,SUPLENTE
839,Cintia Sales,Cintia Sales,1514345831914555,Osasco,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,696,PRETA,FEMININO,DEFERIDO,NÃO ELEITO
162,Pricila teixeira,Pricila Teixeira,10154432785793700,Belo Horizonte,MG,70,29,PT do B,S,S,S,S,S,S,S,S,S,N,N,S,S,S,2213,PARDA,FEMININO,DEFERIDO,SUPLENTE
193,Beto Miranda,Beto Miranda,1257170217668267,Recife,PE,54,50,PPL,S,S,N,S,N,S,S,S,S,N,S,S,S,S,49,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
435,Comandante Nadia,Nádia Gerhard Cmt I,675770189237713,Porto Alegre,RS,15,39,PMDB,S,S,S,S,S,N,S,N,S,N,N,S,S,S,6809,BRANCA,FEMININO,DEFERIDO,ELEITO POR QP
464,Cesinha,César Brisolara,1364838060223021,Pelotas,RS,40,56,PSB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1930,PRETA,MASCULINO,DEFERIDO,SUPLENTE
349,cidacreis,Cida Reis,980104928765521,Paraty,RJ,20,18,PSC,S,S,S,S,N,N,S,N,N,N,S,S,S,S,23,PRETA,FEMININO,DEFERIDO,NÃO ELEITO
663,Dra. Noemia Fonseca,Noemia Fonseca,1095174263870788,São Paulo,SP,19,54,PTN,S,S,S,S,N,S,S,N,S,N,S,S,S,N,970,BRANCA,FEMININO,DEFERIDO,SUPLENTE
539,ANGENIRA LENNON,Angenira Lennon,1469624503051494,Mogi das Cruzes,SP,50,100,PSOL,S,S,S,S,S,S,S,N,S,S,S,S,S,S,85,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
83,Marcelo Monteiro,Marcelo Monteiro,156224294831596,Lagoa Santa,MG,23,68,PPS,S,S,S,S,S,S,S,S,S,S,S,S,S,S,546,PARDA,MASCULINO,DEFERIDO,SUPLENTE
343,Erica Mota,Érica Mota,10209496445060902,Volta Redonda,RJ,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,314,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
46,PROFESSOR SWAMI,Swami Cordeiro Bérgamo,1126523744092177,Santa Maria de Jetibá,ES,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,211,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
456,SETEMBRINA MACHADO,Machado Setembrina,1162907093798698,Santo Ângelo,RS,13,90,PT,N,S,S,N,S,N,N,N,N,N,S,N,S,S,110,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
253,ANA MIRA,Ana Paula Mira,10155373682294465,Curitiba,PR,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1440,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
96,João Paulo Bramusse,João Paulo Bramusse,10206234638778858,Caratinga,MG,23,68,PPS,S,S,N,S,S,S,S,S,S,S,S,S,S,S,278,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
168,Laysla Aquino,Laysla Aquino,899763510168738,Dourados,MS,11,15,PP,S,S,S,S,S,S,S,S,S,S,S,S,S,S,39,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
164,Sávio José,Sávio José,1131496080272914,Viçosa,MG,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,738,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
404,Cleomar,Cleomar Zanchet,1470565182960192,Porto Alegre,RS,33,38,PMN,S,S,S,N,S,S,S,S,S,S,S,N,S,N,0,BRANCA,MASCULINO,INDEFERIDO,NÃO ELEITO
776,Marta Souza,Leandro Pereira,1000590593385622,Ribeirão Pires,SP,77,34,SD,S,S,S,S,S,N,S,S,S,N,S,N,S,S,25,BRANCA,FEMININO,DEFERIDO,SUPLENTE
345,Rennan Cantuária,Rennan Cantuária,339280403071835,Nilópolis,RJ,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,453,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
495,Marquito - Marcos José de Abreu,Marcos José de Abreu,1273672889318583,Florianópolis,SC,50,100,PSOL,S,S,S,S,S,S,N,S,S,S,S,S,S,S,5448,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
397,Juan Savedra,Juan Savedra,10210506654846962,Porto Alegre,RS,17,50,PSL,S,S,N,S,S,S,S,S,N,N,N,S,S,S,758,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
111,Caic Henriques,Caic Henriques,1446101895418867,Muriaé,MG,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,252,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
611,Nati Pennachioni,Natalia Pressuto Pennachioni,10154726369063816,São Carlos,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,111,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
146,Bruno Pickles,Bruno Pickles,1239805599420267,Uberlândia,MG,12,52,PDT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,328,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
465,Vanderlei coelho,Vanderlei Coelho,1342147169159250,São Sebastião do Caí,RS,12,52,PDT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,63,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
835,Bruxellas,Rafael Bruxellas,1141225169304839,Franca,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,869,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
684,Professor Jair Lapa,Jair Lapa,1298976650136743,Poá,SP,22,15,PR,S,S,S,S,S,N,S,S,S,S,S,N,S,S,583,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
307,Odisseia,Odisséia Pinto de Carvalho,1270930589618140,Campos dos Goytacazes,RJ,13,90,PT,S,S,S,S,S,N,S,N,S,N,S,S,S,S,932,PARDA,FEMININO,DEFERIDO,NÃO ELEITO
544,Pedro Mendonça,Pedro Mendonça,1197087753683281,São Caetano do Sul,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,468,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
156,Rita dicassia,Rita Di Cassia,879392808858471,Ribeirão das Neves,MG,51,26,PEN,S,S,S,S,N,N,S,N,N,S,S,N,S,S,781,PARDA,FEMININO,DEFERIDO,SUPLENTE
459,Cleber Schroeder,Cleber Schroeder,654226024746529,São Sebastião do Caí,RS,55,14,PSD,S,S,S,S,S,S,S,N,S,N,S,S,S,S,453,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
803,Elanir Santos,Elanir Santos,10208726277807733,São Paulo,SP,30,50,NOVO,S,N,N,S,N,S,N,S,N,N,N,S,S,N,995,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
276,Conrado Machado,Conrado Machado,10210580905418573,Londrina,PR,50,100,PSOL,S,N,S,S,S,S,S,S,S,S,S,S,S,S,722,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
1,Professor Deividy Carlos,Deividy Carlos,1081824585227337,Maceió,AL,36,38,PTC,S,S,S,S,S,S,S,S,S,S,S,S,S,S,440,PARDA,MASCULINO,DEFERIDO,SUPLENTE
653,Professor Henrique César,Henrique César Silva,1105501649487424,Osasco,SP,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,127,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
683,Rosana Branquinho,Rosana Branquinho,1352905168070396,Franca,SP,15,39,PMDB,S,S,S,S,S,S,S,S,S,N,S,S,S,S,749,BRANCA,FEMININO,DEFERIDO,SUPLENTE
436,Pedro Loss,Pedro Loss,173656446372618,Porto Alegre,RS,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1620,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
457,Canha,Canha Rodrigues,1047891731994062,Canoas,RS,14,36,PTB,S,S,S,S,S,S,S,N,S,S,S,S,S,S,148,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
244,Fabiano Vicente Elias,Fabiano Elias,1243559958999630,Paranaguá,PR,23,68,PPS,N,N,S,N,N,S,S,N,S,N,S,S,S,S,421,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
84,Alexsandro Vilela (Lagartixa),Alexsandro Vilela,1323192977714228,Santana do Paraíso,MG,31,30,PHS,N,N,N,N,N,N,N,N,N,N,N,N,N,N,6,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
102,VITOR PORTO,Vitor Porto Fonseca Gonçalves,1489700437710455,Patos de Minas,MG,25,14,DEM,N,S,S,S,S,N,S,N,S,N,S,S,S,S,1023,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
421,Rafinha,Rafael Adam,1115448271854104,Gramado,RS,11,15,PP,S,S,N,S,N,N,S,S,S,N,S,N,S,S,570,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
288,Ingryd Fraga,Ingryd Fraga,1196383090418924,Nilópolis,RJ,50,100,PSOL,S,S,S,S,S,N,N,S,S,S,S,S,S,S,343,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
363,Henrique Vieira,Henrique Vieira,1022291741217105,Niterói,RJ,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,3457,PRETA,MASCULINO,DEFERIDO,SUPLENTE
540,Prof. Hélio Ramos,Helio Ramos de Oliveira,1190780340943774,Diadema,SP,10,14,PRB,S,S,S,S,N,S,S,S,N,N,S,S,S,S,346,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
643,Tom,Tom Santos,10202147694411996,Sorocaba,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,517,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
27,Francisco Educador,Francisco Athayde,571823629670489,Salvador,BA,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1506,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
834,Ivair,Ivair Santos,163151177468279,Suzano,SP,15,39,PMDB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,43,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
400,Professor Vitorino,Vitorino Baseggio,1069095739878029,Porto Alegre,RS,18,73,REDE,S,S,S,S,S,S,S,S,S,N,S,S,S,S,944,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
498,Ana Liborio,Ana Luiza Liborio,1258516857500864,Aracaju,SE,40,56,PSB,S,N,S,S,S,S,S,S,S,S,S,S,S,S,872,BRANCA,FEMININO,DEFERIDO,SUPLENTE
564,NANÁ,Nadilza Guilherme,664948870321385,Itapetininga,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,66,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
670,Fabio Pando,Fabio Pando,702455193245244,São Paulo,SP,30,50,NOVO,S,N,N,S,N,S,S,S,S,S,N,S,S,S,3618,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
446,ZÉ RENATO,Zé Renato de Viamão,10208791845207308,Viamão,RS,18,73,REDE,S,N,S,S,S,N,S,N,N,N,S,N,S,S,96,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
410,Dr Nilo Mandelli,Nilo Mandelli,10202181251448253,Porto Alegre,RS,77,34,SD,S,S,N,S,N,S,S,S,S,S,N,S,S,S,0,BRANCA,MASCULINO,INDEFERIDO,NÃO ELEITO
125,Pedro Patrus,Pedro Victer,1728980967369293,Belo Horizonte,MG,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,6961,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
157,Gonçalves Lima,Éverton Gonçalves Lima,893518217450697,Belo Horizonte,MG,33,38,PMN,N,N,S,S,S,N,S,N,S,S,S,S,S,S,581,PARDA,MASCULINO,DEFERIDO,SUPLENTE
454,Francieli Teixeira,Francieli Teixeira,983923901717109,Passo Fundo,RS,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,212,BRANCA,FEMININO,DEFERIDO,SUPLENTE
490,Lari,Larissa Vianna Neveu,10154453149365185,Florianópolis,SC,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,188,PRETA,FEMININO,DEFERIDO,SUPLENTE
23,carmem reyes,Carmem Reyes,10205270464280804,Lauro de Freitas,BA,43,51,PV,S,N,S,S,N,N,S,N,S,N,S,S,S,S,62,BRANCA,FEMININO,DEFERIDO,SUPLENTE
31,Bruno D'Almeida,Bruno D'Almeida,10208455881489231,Salvador,BA,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1463,PARDA,MASCULINO,DEFERIDO,SUPLENTE
18,MARCOS MENDES,Marcos Mendes,10205564141861460,Salvador,BA,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,3116,PARDA,MASCULINO,DEFERIDO,SUPLENTE
37,Ari Areia,Ari Areia,1174675775945061,Fortaleza,CE,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,2782,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
175,Renan Amaral,Renan Amaral,1096504897123490,Belém,PA,23,68,PPS,N,N,S,N,N,N,N,N,N,N,S,N,S,S,260,PARDA,MASCULINO,DEFERIDO,SUPLENTE
470,Dra. Fabiana,Fabiana Ferreira II,186593671774877,Itajaí,SC,40,56,PSB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,221,BRANCA,FEMININO,DEFERIDO,SUPLENTE
494,Pedro Cabral,Pedro Cabral Filho,1206525662703160,Florianópolis,SC,50,100,PSOL,S,S,N,S,S,S,S,S,S,N,S,S,S,S,1905,PRETA,MASCULINO,DEFERIDO,SUPLENTE
76,Cidinha do Bar,Aparecida Pereira Damasceno,1262746200455792,Contagem,MG,33,38,PMN,S,S,S,S,S,N,S,S,S,N,S,S,S,S,50,BRANCA,FEMININO,DEFERIDO,SUPLENTE
614,Professor Juscelino Mendes,Juscelino V. Mendes,10206872927077546,Campinas,SP,45,28,PSDB,N,S,S,N,S,S,S,N,S,S,S,S,S,S,1258,PRETA,MASCULINO,DEFERIDO,SUPLENTE
272,PROFESSOR MARCIO,Marcio de Colombo,1286943401318198,Colombo,PR,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,155,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
579,Amara Moira,Amara Moira,1775173322770384,Campinas,SP,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1020,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
828,Anita Ramos,Anita Ramos,1290125740999784,Rio Grande da Serra,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,85,BRANCA,FEMININO,DEFERIDO,SUPLENTE
379,LALÁ,Laércio Zancan,1268668173172894,Marau,RS,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,331,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
158,Northon Dias,Northon Dias,1116203165153824,Belo Horizonte,MG,11,15,PP,S,S,N,S,N,N,N,N,S,N,S,S,S,S,450,PARDA,MASCULINO,DEFERIDO,SUPLENTE
232,Marília Arraes,Eqp Marília Arraes,1682483115412874,Recife,PE,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,11872,BRANCA,FEMININO,DEFERIDO,ELEITO POR QP
287,Renatão do Quilombo,Renatão Do Quilombo,793441447464776,Niterói,RJ,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1502,PRETA,MASCULINO,DEFERIDO,SUPLENTE
246,LAI PEREIRA,Lai Pereira,1057409151045268,Curitiba,PR,50,100,PSOL,S,S,S,S,S,S,S,S,N,S,S,S,S,S,325,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
384,Lurdes da Lomba,Lurdes Ágata Guiconi,891563804307238,Porto Alegre,RS,40,56,PSB,S,S,S,S,S,S,S,S,S,N,S,S,S,S,3154,BRANCA,FEMININO,DEFERIDO,SUPLENTE
445,Letícia Moreira,Leticia Moreira,1171665682896404,Porto Alegre,RS,54,50,PPL,S,S,S,S,S,S,S,S,S,N,S,S,S,S,879,BRANCA,FEMININO,DEFERIDO,SUPLENTE
172,cezare PASTORELLO,Cézare Pastorello,10210564683776928,Cáceres,MT,45,28,PSDB,S,S,S,S,S,N,S,S,S,N,S,S,S,S,1205,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
66,ADRIANO MEDEIROS,Adriano Medeiros,1281015748607767,Caxias,MA,33,38,PMN,S,S,S,S,S,N,S,S,S,N,S,N,S,S,100,PARDA,MASCULINO,DEFERIDO,SUPLENTE
418,Carla Barone,Carla Barone,958517094295022,Porto Alegre,RS,30,50,NOVO,S,N,N,N,N,S,S,S,S,N,N,N,S,N,1359,BRANCA,FEMININO,DEFERIDO,SUPLENTE
80,Márcia Sá Motta,Márcia Sá Motta,10205836506791881,Lagoa Santa,MG,25,14,DEM,S,S,S,N,S,S,S,N,S,N,S,S,S,S,13,PARDA,FEMININO,DEFERIDO,SUPLENTE
635,LORENY,Loreny Caetano Roberto,1141302022606200,Taubaté,SP,23,68,PPS,S,S,S,S,S,N,S,S,S,S,S,S,S,S,1260,BRANCA,FEMININO,DEFERIDO,ELEITO POR MÉDIA
420,Ludimilla,Ludimilla Alves Fagundes,1122562714500365,Porto Alegre,RS,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,448,BRANCA,FEMININO,DEFERIDO,SUPLENTE
453,Professor Julio Ribeiro,Julio Ribeiro II,1768727276700962,Canoas,RS,65,91,PC do B,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1122,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
565,Adriano Bueno,Adriano Bueno,10206681642388930,Campinas,SP,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,575,PRETA,MASCULINO,DEFERIDO,SUPLENTE
8,Efraim Costa,Efraim Costa,1357499617613320,Manaus,AM,18,73,REDE,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1073,PARDA,MASCULINO,DEFERIDO,SUPLENTE
496,I9comVELHO,Alexandro Velho,303832826650365,Joinville,SC,18,73,REDE,S,S,S,S,S,S,S,N,S,N,S,S,S,S,704,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
583,Lidia Kamiyama,Lidia Kamiyama,1075331135896912,Taubaté,SP,40,56,PSB,S,S,S,S,S,S,S,S,S,N,S,S,S,S,209,BRANCA,FEMININO,DEFERIDO,SUPLENTE
426,Prof. Alex Fraga,ProfAlex Fraga,10207167388963426,Porto Alegre,RS,50,100,PSOL,S,S,N,S,S,S,S,S,S,S,S,S,S,S,3710,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
434,Mari Pahim,Mariana Pahim Hyppolito,1125017524213256,Porto Alegre,RS,21,100,PCB,S,S,S,S,S,S,S,S,S,S,S,S,S,S,374,BRANCA,FEMININO,DEFERIDO,SUPLENTE
119,ANDRE ABREU,André Abreu,1410998135596300,Dionísio,MG,25,14,DEM,S,N,S,S,S,S,N,S,N,S,S,S,S,S,53,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
477,Alisson Julio,Alisson Julio,1099695070106757,Joinville,SC,18,73,REDE,S,S,N,S,S,S,S,S,S,N,S,S,S,S,1724,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
336,PAULO EDUARDO GOMES,Paulo Eduardo Gomes,539715089567878,Niterói,RJ,50,100,PSOL,S,S,S,S,S,S,S,S,N,S,S,S,S,S,5083,BRANCA,MASCULINO,DEFERIDO,ELEITO POR QP
49,Camila Valadão,Camila Costa Valadão,1103358173074935,Vitória,ES,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,3727,PRETA,FEMININO,DEFERIDO,NÃO ELEITO
263,Gimena Dipp,Gimena Dipp,1742869039314103,Maringá,PR,65,91,PC do B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,590,BRANCA,FEMININO,DEFERIDO,SUPLENTE
844,Diego Brito,Diêgo Brito,1131524676927820,Itabuna,BA,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,0,NA,NA,NA,NA
26,Linna Ramos,Linna Ramos,10154564600863320,Salvador,BA,50,100,PSOL,S,S,S,S,S,S,S,S,S,S,S,S,S,S,1037,PRETA,FEMININO,DEFERIDO,SUPLENTE
437,Eng. Comassetto,Vereador Carlos Comassetto,1191550287534617,Porto Alegre,RS,13,90,PT,S,S,S,S,S,S,S,S,S,S,S,S,S,S,3136,BRANCA,MASCULINO,DEFERIDO,SUPLENTE
740,Prof Carlinhos,Carlos Henrique Caetano,10207206770468401,Campinas,SP,16,100,PSTU,S,S,S,S,S,S,S,S,S,S,S,S,S,S,239,PARDA,MASCULINO,DEFERIDO,NÃO ELEITO
679,Martines,Verônica Sepúlveda,1132485003499013,Guarulhos,SP,18,73,REDE,S,N,N,S,N,N,S,N,S,N,S,S,S,S,123,BRANCA,MASCULINO,DEFERIDO,NÃO ELEITO
12,Renata Mallet,Renata Mallet Guena,1789747784628347,Salvador,BA,16,100,PSTU,S,S,S,S,S,S,S,S,S,S,S,S,S,S,590,BRANCA,FEMININO,DEFERIDO,NÃO ELEITO
